MONTH,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,REGION,REV_ACRFT_HRS_AIRBORNE_610
7,KO,Alaska Central Express,D,322
7,KO,Alaska Central Express,D,1953
7,KO,Alaska Central Express,D,1953
7,KO,Alaska Central Express,D,2275
7,L2,Lynden Air Cargo Airlines,D,223
7,L2,Lynden Air Cargo Airlines,D,227
7,L2,Lynden Air Cargo Airlines,D,227
7,L2,Lynden Air Cargo Airlines,D,253
7,L2,Lynden Air Cargo Airlines,D,479
7,L2,Lynden Air Cargo Airlines,I,164
7,L2,Lynden Air Cargo Airlines,I,164
7,L2,Lynden Air Cargo Airlines,I,164
7,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,387
7,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,387
7,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,1449
7,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,1449
7,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,D,1836
7,M6,Amerijet International,D,640
7,M6,Amerijet International,D,640
7,M6,Amerijet International,D,640
7,M6,Amerijet International,L,883
7,M6,Amerijet International,L,883
7,M6,Amerijet International,L,883
7,MQ,Envoy Air,D,26049
7,MQ,Envoy Air,D,26049
7,MQ,Envoy Air,D,26049
7,MQ,Envoy Air,L,2242
7,MQ,Envoy Air,L,2242
7,MQ,Envoy Air,L,2242
7,MX,Breeze Aviation Group DBA  Breeze,D,15
7,MX,Breeze Aviation Group DBA  Breeze,D,15
7,MX,Breeze Aviation Group DBA  Breeze,D,6655
7,MX,Breeze Aviation Group DBA  Breeze,D,6655
7,MX,Breeze Aviation Group DBA  Breeze,D,6670
7,N8,National Air Cargo Group Inc d/ba National Airlines,D,84
7,N8,National Air Cargo Group Inc d/ba National Airlines,D,93
7,N8,National Air Cargo Group Inc d/ba National Airlines,D,340
7,N8,National Air Cargo Group Inc d/ba National Airlines,D,340
7,N8,National Air Cargo Group Inc d/ba National Airlines,I,172
7,N8,National Air Cargo Group Inc d/ba National Airlines,I,753
7,N8,National Air Cargo Group Inc d/ba National Airlines,I,1953
7,N8,National Air Cargo Group Inc d/ba National Airlines,I,1953
7,NC,Northern Air Cargo Inc.,D,328
7,NC,Northern Air Cargo Inc.,D,328
7,NC,Northern Air Cargo Inc.,D,571
7,NC,Northern Air Cargo Inc.,D,571
7,NC,Northern Air Cargo Inc.,D,898
7,NC,Northern Air Cargo Inc.,I,575
7,NC,Northern Air Cargo Inc.,I,575
7,NC,Northern Air Cargo Inc.,I,575
7,NEW,New England Airlines Inc.,D,175
7,NEW,New England Airlines Inc.,D,175
7,NEW,New England Airlines Inc.,D,175
7,NK,Spirit Air Lines,D,47596
7,NK,Spirit Air Lines,D,47596
7,NK,Spirit Air Lines,D,47596
7,NK,Spirit Air Lines,L,8095
7,NK,Spirit Air Lines,L,8095
7,NK,Spirit Air Lines,L,8095
7,OH,PSA Airlines Inc.,D,19692
7,OH,PSA Airlines Inc.,D,19692
7,OH,PSA Airlines Inc.,D,19692
7,OH,PSA Airlines Inc.,L,133
7,OH,PSA Airlines Inc.,L,133
7,OH,PSA Airlines Inc.,L,133
7,OO,SkyWest Airlines Inc.,D,69558
7,OO,SkyWest Airlines Inc.,D,69558
7,OO,SkyWest Airlines Inc.,D,69558
7,OO,SkyWest Airlines Inc.,L,708
7,OO,SkyWest Airlines Inc.,L,708
7,OO,SkyWest Airlines Inc.,L,708
7,PAF,Pathfinder Aviation,D,6
7,PAF,Pathfinder Aviation,D,6
7,PAF,Pathfinder Aviation,D,6
7,PFQ,Asia Pacific,I,466
7,PFQ,Asia Pacific,I,466
7,PFQ,Asia Pacific,I,466
7,PO,Polar Air Cargo Airways,D,728
7,PO,Polar Air Cargo Airways,D,728
7,PO,Polar Air Cargo Airways,D,728
7,PO,Polar Air Cargo Airways,P,5003
7,PO,Polar Air Cargo Airways,P,5003
7,PO,Polar Air Cargo Airways,P,5003
7,PT,Piedmont Airlines,D,8328
7,PT,Piedmont Airlines,D,8328
7,PT,Piedmont Airlines,D,8328
7,Q5,40-Mile Air,D,39
7,Q5,40-Mile Air,D,39
7,Q5,40-Mile Air,D,41
7,Q5,40-Mile Air,D,41
7,Q5,40-Mile Air,D,80
7,QX,Horizon Air,D,21
7,QX,Horizon Air,D,21
7,QX,Horizon Air,D,8021
7,QX,Horizon Air,D,8021
7,QX,Horizon Air,D,8042
7,RVQ,"Reeve Air Alaska, LLC",D,52
7,RVQ,"Reeve Air Alaska, LLC",D,52
7,RVQ,"Reeve Air Alaska, LLC",D,52
7,S2,Star Marianas Air Inc.,D,84
7,S2,Star Marianas Air Inc.,D,118
7,S2,Star Marianas Air Inc.,D,202
7,S2,Star Marianas Air Inc.,D,389
7,S2,Star Marianas Air Inc.,D,389
7,S2,Star Marianas Air Inc.,D,591
7,SEB,"Seaborne Virgin Islands, Inc.",D,120
7,SEB,"Seaborne Virgin Islands, Inc.",D,120
7,SEB,"Seaborne Virgin Islands, Inc.",D,120
7,SI,Sierra Pacific Airlines,D,128
7,SI,Sierra Pacific Airlines,D,128
7,SNK,Spernak Airways Inc.,D,6
7,SNK,Spernak Airways Inc.,D,8
7,SNK,Spernak Airways Inc.,D,15
7,SNK,Spernak Airways Inc.,D,43
7,SNK,Spernak Airways Inc.,D,111
7,SNK,Spernak Airways Inc.,D,154
7,SNK,Spernak Airways Inc.,D,169
7,SY,Sun Country Airlines d/b/a MN Airlines,D,1188
7,SY,Sun Country Airlines d/b/a MN Airlines,D,2595
7,SY,Sun Country Airlines d/b/a MN Airlines,D,3806
7,SY,Sun Country Airlines d/b/a MN Airlines,D,6213
7,SY,Sun Country Airlines d/b/a MN Airlines,D,6213
7,SY,Sun Country Airlines d/b/a MN Airlines,D,10019
7,SY,Sun Country Airlines d/b/a MN Airlines,L,91
7,SY,Sun Country Airlines d/b/a MN Airlines,L,113
7,SY,Sun Country Airlines d/b/a MN Airlines,L,1141
7,SY,Sun Country Airlines d/b/a MN Airlines,L,1141
7,SY,Sun Country Airlines d/b/a MN Airlines,L,1254
7,TQ,"Tailwind Air, LLC",D,105
7,TQ,"Tailwind Air, LLC",D,105
7,TQ,"Tailwind Air, LLC",D,133
7,TQ,"Tailwind Air, LLC",D,133
7,TQ,"Tailwind Air, LLC",D,238
7,U7,USA Jet Airlines Inc.,D,355
7,U7,USA Jet Airlines Inc.,D,355
7,U7,USA Jet Airlines Inc.,D,355
7,U7,USA Jet Airlines Inc.,I,141
7,U7,USA Jet Airlines Inc.,I,141
7,U7,USA Jet Airlines Inc.,I,141
7,UA,United Air Lines Inc.,A,52062
7,UA,United Air Lines Inc.,A,52062
7,UA,United Air Lines Inc.,A,52062
7,UA,United Air Lines Inc.,D,125
7,UA,United Air Lines Inc.,D,133
7,UA,United Air Lines Inc.,D,159500
7,UA,United Air Lines Inc.,D,159500
7,UA,United Air Lines Inc.,D,159633
7,UA,United Air Lines Inc.,L,7
7,UA,United Air Lines Inc.,L,28290
7,UA,United Air Lines Inc.,L,28290
7,UA,United Air Lines Inc.,L,28297
7,UA,United Air Lines Inc.,P,95
7,UA,United Air Lines Inc.,P,95
7,UA,United Air Lines Inc.,P,17654
7,UA,United Air Lines Inc.,P,17654
7,UA,United Air Lines Inc.,P,17749
7,V8,Iliamna Air Taxi,D,4
7,V8,Iliamna Air Taxi,D,166
7,V8,Iliamna Air Taxi,D,170
7,V8,Iliamna Air Taxi,D,232
7,V8,Iliamna Air Taxi,D,232
7,V8,Iliamna Air Taxi,D,401
7,VC,Via Airlines d/b/a Sterling Airways,D,280
7,VC,Via Airlines d/b/a Sterling Airways,D,280
7,VC,Via Airlines d/b/a Sterling Airways,D,280
7,VI,Vieques Air Link Inc.,D,371
7,VI,Vieques Air Link Inc.,D,371
7,VI,Vieques Air Link Inc.,D,371
7,WI,Sky Lease Cargo,I,646
7,WI,Sky Lease Cargo,I,646
7,WI,Sky Lease Cargo,I,646
7,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",D,208
7,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",D,208
7,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",D,208
7,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",I,289
7,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",I,289
7,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",I,289
7,WN,Southwest Airlines Co.,D,3
7,WN,Southwest Airlines Co.,D,22
7,WN,Southwest Airlines Co.,D,211707
7,WN,Southwest Airlines Co.,D,211707
7,WN,Southwest Airlines Co.,D,211729
7,WN,Southwest Airlines Co.,L,5
7,WN,Southwest Airlines Co.,L,8028
7,WN,Southwest Airlines Co.,L,8028
7,WN,Southwest Airlines Co.,L,8033
7,WST,Friday Harbor Seaplanes,D,220
7,WST,Friday Harbor Seaplanes,D,220
7,WST,Friday Harbor Seaplanes,D,220
7,X4,Air Excursions LLC,D,87
7,X4,Air Excursions LLC,D,87
7,X4,Air Excursions LLC,D,87
7,X9,Omni Air International LLC,D,25
7,X9,Omni Air International LLC,D,37
7,X9,Omni Air International LLC,D,37
7,X9,Omni Air International LLC,I,1053
7,X9,Omni Air International LLC,I,3101
7,X9,Omni Air International LLC,I,3101
7,XP,TEM Enterprises dba  Avelo Airlines,D,16
7,XP,TEM Enterprises dba  Avelo Airlines,D,16
7,XP,TEM Enterprises dba  Avelo Airlines,D,3051
7,XP,TEM Enterprises dba  Avelo Airlines,D,3051
7,XP,TEM Enterprises dba  Avelo Airlines,D,3067
7,YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",D,574
7,YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",D,574
7,YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",D,574
7,YV,Mesa Airlines Inc.,D,317
7,YV,Mesa Airlines Inc.,D,9046
7,YV,Mesa Airlines Inc.,D,9364
7,YV,Mesa Airlines Inc.,D,9364
7,YV,Mesa Airlines Inc.,L,2097
7,YV,Mesa Airlines Inc.,L,2097
7,YV,Mesa Airlines Inc.,L,2097
7,YX,Republic Airline,D,31381
7,YX,Republic Airline,D,31381
7,YX,Republic Airline,D,31381
7,YX,Republic Airline,L,186
7,YX,Republic Airline,L,186
7,YX,Republic Airline,L,186
7,Z3Q,"PM Air, LLC",D,393
7,Z3Q,"PM Air, LLC",D,393
7,Z3Q,"PM Air, LLC",D,393
7,ZW,Air Wisconsin Airlines Corp,D,4898
7,ZW,Air Wisconsin Airlines Corp,D,4898
7,ZW,Air Wisconsin Airlines Corp,D,4898
8,04Q,Tradewind Aviation,D,609
8,04Q,Tradewind Aviation,D,609
8,04Q,Tradewind Aviation,D,944
8,04Q,Tradewind Aviation,D,944
8,04Q,Tradewind Aviation,D,1552
8,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,2346
8,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,2346
8,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",D,2346
8,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",I,594
8,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",I,594
8,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",I,594
8,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",D,0
8,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",D,13
8,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",D,265
8,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",D,265
8,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",I,4
8,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",I,4
8,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",I,68
8,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",I,203
8,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",I,207
8,1EQ,"KaiserAir, Inc.",D,148
8,1EQ,"KaiserAir, Inc.",D,148
8,1EQ,"KaiserAir, Inc.",D,148
8,1QQ,City Wings Inc dba Seaflight,D,46
8,1QQ,City Wings Inc dba Seaflight,D,46
8,1QQ,City Wings Inc dba Seaflight,D,46
8,1YQ,"Air Charter, Inc d/b/a Air Flamenco",D,3
8,1YQ,"Air Charter, Inc d/b/a Air Flamenco",D,75
8,1YQ,"Air Charter, Inc d/b/a Air Flamenco",D,75
8,1YQ,"Air Charter, Inc d/b/a Air Flamenco",D,105
8,1YQ,"Air Charter, Inc d/b/a Air Flamenco",D,108
8,1YQ,"Air Charter, Inc d/b/a Air Flamenco",D,183
8,2E,Smokey Bay Air Inc.,D,108
8,2E,Smokey Bay Air Inc.,D,108
8,2E,Smokey Bay Air Inc.,D,160
8,2E,Smokey Bay Air Inc.,D,160
8,2E,Smokey Bay Air Inc.,D,268
8,2JQ,Delux Public Charter LLC,D,3911
8,2JQ,Delux Public Charter LLC,D,3911
8,2JQ,Delux Public Charter LLC,D,3911
8,2LQ,Tropic Ocean Airways LLC,D,206
8,2LQ,Tropic Ocean Airways LLC,D,206
8,2LQ,Tropic Ocean Airways LLC,D,539
8,2LQ,Tropic Ocean Airways LLC,D,539
8,2LQ,Tropic Ocean Airways LLC,D,744
8,2NQ,LIMA NY Corp d/b/a Fly The Whale,D,84
8,2NQ,LIMA NY Corp d/b/a Fly The Whale,D,84
8,2NQ,LIMA NY Corp d/b/a Fly The Whale,D,348
8,2NQ,LIMA NY Corp d/b/a Fly The Whale,D,348
8,2NQ,LIMA NY Corp d/b/a Fly The Whale,D,432
8,2O,Island Air Service,D,393
8,2O,Island Air Service,D,393
8,2O,Island Air Service,D,429
8,2O,Island Air Service,D,429
8,2O,Island Air Service,D,822
8,3AQ,"Maritime Helicopters, Inc.",D,18
8,3AQ,"Maritime Helicopters, Inc.",D,18
8,3AQ,"Maritime Helicopters, Inc.",D,659
8,3AQ,"Maritime Helicopters, Inc.",D,659
8,3AQ,"Maritime Helicopters, Inc.",D,676
8,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",D,401
8,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",D,401
8,3BQ,"Nealco Air Charter Services, Inc.  d/b/a  Watermakers Air",D,401
8,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",D,254
8,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",D,254
8,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",D,254
8,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,934
8,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,934
8,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",D,934
8,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",I,383
8,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",I,383
8,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",I,383
8,3KQ,"Junipogo, LLC",D,15
8,3KQ,"Junipogo, LLC",D,15
8,3KQ,"Junipogo, LLC",D,15
8,3M,Silver Airways,D,1734
8,3M,Silver Airways,D,1734
8,3M,Silver Airways,D,1734
8,3M,Silver Airways,I,560
8,3M,Silver Airways,I,560
8,3M,Silver Airways,I,560
8,4B,Boutique Air,D,315
8,4B,Boutique Air,D,315
8,4B,Boutique Air,D,315
8,4W,Warbelow,D,3
8,4W,Warbelow,D,155
8,4W,Warbelow,D,155
8,4W,Warbelow,D,567
8,4W,Warbelow,D,570
8,4W,Warbelow,D,725
8,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,45
8,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,56
8,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,128
8,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,310
8,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,556
8,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,866
8,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,D,994
8,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,I,6
8,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,I,6
8,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,I,6
8,5X,United Parcel Service,A,190
8,5X,United Parcel Service,A,5773
8,5X,United Parcel Service,A,5773
8,5X,United Parcel Service,A,5963
8,5X,United Parcel Service,D,18
8,5X,United Parcel Service,D,23728
8,5X,United Parcel Service,D,23728
8,5X,United Parcel Service,D,23746
8,5X,United Parcel Service,L,1564
8,5X,United Parcel Service,L,1564
8,5X,United Parcel Service,L,1564
8,5X,United Parcel Service,P,34
8,5X,United Parcel Service,P,6971
8,5X,United Parcel Service,P,6971
8,5X,United Parcel Service,P,7005
8,5Y,Atlas Air Inc.,D,71
8,5Y,Atlas Air Inc.,D,5334
8,5Y,Atlas Air Inc.,D,5781
8,5Y,Atlas Air Inc.,D,5781
8,5Y,Atlas Air Inc.,I,12
8,5Y,Atlas Air Inc.,I,11325
8,5Y,Atlas Air Inc.,I,12963
8,5Y,Atlas Air Inc.,I,12963
8,6F,"FOX AIRCRAFT, LLC",D,41
8,6F,"FOX AIRCRAFT, LLC",D,41
8,6F,"FOX AIRCRAFT, LLC",D,601
8,6F,"FOX AIRCRAFT, LLC",D,601
8,6F,"FOX AIRCRAFT, LLC",D,641
8,7H,NEW PACIFIC AIRLINES,D,85
8,7H,NEW PACIFIC AIRLINES,D,85
8,7H,NEW PACIFIC AIRLINES,D,1006
8,7H,NEW PACIFIC AIRLINES,D,1006
8,7H,NEW PACIFIC AIRLINES,D,1091
8,7S,Ryan Air f/k/a Arctic Transportation,D,16
8,7S,Ryan Air f/k/a Arctic Transportation,D,55
8,7S,Ryan Air f/k/a Arctic Transportation,D,71
8,7S,Ryan Air f/k/a Arctic Transportation,D,486
8,7S,Ryan Air f/k/a Arctic Transportation,D,614
8,7S,Ryan Air f/k/a Arctic Transportation,D,1100
8,7S,Ryan Air f/k/a Arctic Transportation,D,1171
8,8C,Air Transport International,A,426
8,8C,Air Transport International,A,426
8,8C,Air Transport International,D,6985
8,8C,Air Transport International,D,7060
8,8C,Air Transport International,D,7060
8,8E,Bering Air Inc.,D,554
8,8E,Bering Air Inc.,D,554
8,8E,Bering Air Inc.,D,1720
8,8E,Bering Air Inc.,D,1720
8,8E,Bering Air Inc.,D,2275
8,8V,Wright Air Service,D,79
8,8V,Wright Air Service,D,982
8,8V,Wright Air Service,D,1062
8,8V,Wright Air Service,D,2162
8,8V,Wright Air Service,D,2162
8,8V,Wright Air Service,D,3224
8,9E,Endeavor Air Inc.,D,21548
8,9E,Endeavor Air Inc.,D,21548
8,9E,Endeavor Air Inc.,D,21548
8,9E,Endeavor Air Inc.,L,140
8,9E,Endeavor Air Inc.,L,140
8,9E,Endeavor Air Inc.,L,140
8,9K,"Hyannis Air Service, Inc. dba Cape Air",D,53
8,9K,"Hyannis Air Service, Inc. dba Cape Air",D,4731
8,9K,"Hyannis Air Service, Inc. dba Cape Air",D,4785
8,9K,"Hyannis Air Service, Inc. dba Cape Air",D,4785
8,9X,"Southern Airways Express, dba Mokulele Airlines",D,442
8,9X,"Southern Airways Express, dba Mokulele Airlines",D,442
8,9X,"Southern Airways Express, dba Mokulele Airlines",D,4705
8,9X,"Southern Airways Express, dba Mokulele Airlines",D,4705
8,9X,"Southern Airways Express, dba Mokulele Airlines",D,5146
8,AA,American Airlines Inc.,A,33943
8,AA,American Airlines Inc.,A,33943
8,AA,American Airlines Inc.,A,33943
8,AA,American Airlines Inc.,D,25
8,AA,American Airlines Inc.,D,25
8,AA,American Airlines Inc.,D,182654
8,AA,American Airlines Inc.,D,182654
8,AA,American Airlines Inc.,D,182678
8,AA,American Airlines Inc.,L,35424
8,AA,American Airlines Inc.,L,35424
8,AA,American Airlines Inc.,L,35424
8,AA,American Airlines Inc.,P,4857
8,AA,American Airlines Inc.,P,4857
8,AA,American Airlines Inc.,P,4857
8,ABX,ABX Air Inc,A,7
8,ABX,ABX Air Inc,A,7
8,ABX,ABX Air Inc,A,815
8,ABX,ABX Air Inc,A,815
8,ABX,ABX Air Inc,A,823
8,ABX,ABX Air Inc,D,86
8,ABX,ABX Air Inc,D,86
8,ABX,ABX Air Inc,D,2513
8,ABX,ABX Air Inc,D,2513
8,ABX,ABX Air Inc,D,2599
8,AMQ,Ameristar Air Cargo,D,2
8,AMQ,Ameristar Air Cargo,D,49
8,AMQ,Ameristar Air Cargo,D,51
8,AMQ,Ameristar Air Cargo,D,51
8,AMQ,Ameristar Air Cargo,I,11
8,AMQ,Ameristar Air Cargo,I,11
8,AMQ,Ameristar Air Cargo,I,11
8,AN,"ADVANCED AIR, LLC",D,74
8,AN,"ADVANCED AIR, LLC",D,74
8,AN,"ADVANCED AIR, LLC",D,561
8,AN,"ADVANCED AIR, LLC",D,561
8,AN,"ADVANCED AIR, LLC",D,635
8,AS,Alaska Airlines Inc.,D,224
8,AS,Alaska Airlines Inc.,D,224
8,AS,Alaska Airlines Inc.,D,752
8,AS,Alaska Airlines Inc.,D,69036
8,AS,Alaska Airlines Inc.,D,69788
8,AS,Alaska Airlines Inc.,D,70011
8,AS,Alaska Airlines Inc.,L,3520
8,AS,Alaska Airlines Inc.,L,3520
8,AS,Alaska Airlines Inc.,L,3520
8,B6,JetBlue Airways,A,2625
8,B6,JetBlue Airways,A,2625
8,B6,JetBlue Airways,A,2625
8,B6,JetBlue Airways,D,58668
8,B6,JetBlue Airways,D,58668
8,B6,JetBlue Airways,D,58668
8,B6,JetBlue Airways,L,23060
8,B6,JetBlue Airways,L,23060
8,B6,JetBlue Airways,L,23060
8,BAS,Baranautica Air Service LLC,D,12
8,BAS,Baranautica Air Service LLC,D,12
8,BAS,Baranautica Air Service LLC,D,12
8,C5,CommuteAir LLC dba CommuteAir,D,6134
8,C5,CommuteAir LLC dba CommuteAir,D,6134
8,C5,CommuteAir LLC dba CommuteAir,D,6134
8,DL,Delta Air Lines Inc.,A,11
8,DL,Delta Air Lines Inc.,A,11
8,DL,Delta Air Lines Inc.,A,47503
8,DL,Delta Air Lines Inc.,A,47503
8,DL,Delta Air Lines Inc.,A,47514
8,DL,Delta Air Lines Inc.,D,416
8,DL,Delta Air Lines Inc.,D,432
8,DL,Delta Air Lines Inc.,D,186465
8,DL,Delta Air Lines Inc.,D,186465
8,DL,Delta Air Lines Inc.,D,186897
8,DL,Delta Air Lines Inc.,L,14
8,DL,Delta Air Lines Inc.,L,14
8,DL,Delta Air Lines Inc.,L,15984
8,DL,Delta Air Lines Inc.,L,15984
8,DL,Delta Air Lines Inc.,L,15998
8,DL,Delta Air Lines Inc.,P,11
8,DL,Delta Air Lines Inc.,P,11
8,DL,Delta Air Lines Inc.,P,7848
8,DL,Delta Air Lines Inc.,P,7848
8,DL,Delta Air Lines Inc.,P,7859
8,ELL,Ellis Air Taxi Inc.,D,38
8,ELL,Ellis Air Taxi Inc.,D,38
8,ELL,Ellis Air Taxi Inc.,D,38
8,EM,Empire Airlines Inc.,D,1147
8,EM,Empire Airlines Inc.,D,1147
8,EM,Empire Airlines Inc.,D,1147
8,F9,Frontier Airlines Inc.,D,32761
8,F9,Frontier Airlines Inc.,D,32761
8,F9,Frontier Airlines Inc.,D,32761
8,F9,Frontier Airlines Inc.,L,3416
8,F9,Frontier Airlines Inc.,L,3416
8,F9,Frontier Airlines Inc.,L,3416
8,FX,Federal Express Corporation,A,7393
8,FX,Federal Express Corporation,A,7393
8,FX,Federal Express Corporation,A,7393
8,FX,Federal Express Corporation,D,7
8,FX,Federal Express Corporation,D,68
8,FX,Federal Express Corporation,D,39684
8,FX,Federal Express Corporation,D,39684
8,FX,Federal Express Corporation,D,39752
8,FX,Federal Express Corporation,L,73
8,FX,Federal Express Corporation,L,73
8,FX,Federal Express Corporation,L,2628
8,FX,Federal Express Corporation,L,2628
8,FX,Federal Express Corporation,L,2701
8,FX,Federal Express Corporation,P,101
8,FX,Federal Express Corporation,P,101
8,FX,Federal Express Corporation,P,12638
8,FX,Federal Express Corporation,P,12638
8,FX,Federal Express Corporation,P,12740
8,G4,Allegiant Air,D,215
8,G4,Allegiant Air,D,215
8,G4,Allegiant Air,D,17265
8,G4,Allegiant Air,D,17265
8,G4,Allegiant Air,D,17481
8,G7,GoJet Airlines LLC d/b/a United Express,D,3919
8,G7,GoJet Airlines LLC d/b/a United Express,D,3919
8,G7,GoJet Airlines LLC d/b/a United Express,D,3919
8,GCA,"Global Crossing Airlines, Inc.",D,1301
8,GCA,"Global Crossing Airlines, Inc.",D,1301
8,GCA,"Global Crossing Airlines, Inc.",D,1301
8,GCA,"Global Crossing Airlines, Inc.",I,3000
8,GCA,"Global Crossing Airlines, Inc.",I,3000
8,GCA,"Global Crossing Airlines, Inc.",I,3000
8,GCH,Grand Canyon Helicopters,D,31
8,GCH,Grand Canyon Helicopters,D,31
8,GCH,Grand Canyon Helicopters,D,31
8,GFQ,Gulf And Caribbean Cargo,D,334
8,GFQ,Gulf And Caribbean Cargo,D,334
8,GFQ,Gulf And Caribbean Cargo,D,334
8,GFQ,Gulf And Caribbean Cargo,I,571
8,GFQ,Gulf And Caribbean Cargo,I,571
8,GFQ,Gulf And Caribbean Cargo,I,571
8,GQQ,Executive Express dba Ravn Connect,D,4
8,GQQ,Executive Express dba Ravn Connect,D,8
8,GQQ,Executive Express dba Ravn Connect,D,11
8,GQQ,Executive Express dba Ravn Connect,D,37
8,GQQ,Executive Express dba Ravn Connect,D,37
8,GQQ,Executive Express dba Ravn Connect,D,48
8,GV,Grant Aviation,D,279
8,GV,Grant Aviation,D,279
8,GV,Grant Aviation,D,4021
8,GV,Grant Aviation,D,4021
8,GV,Grant Aviation,D,4300
8,HA,Hawaiian Airlines Inc.,D,17
8,HA,Hawaiian Airlines Inc.,D,17
8,HA,Hawaiian Airlines Inc.,D,12157
8,HA,Hawaiian Airlines Inc.,D,12157
8,HA,Hawaiian Airlines Inc.,D,12174
8,HA,Hawaiian Airlines Inc.,P,3242
8,HA,Hawaiian Airlines Inc.,P,3242
8,HA,Hawaiian Airlines Inc.,P,3242
8,I4,Scott Air LLC dba Island Air Express,D,207
8,I4,Scott Air LLC dba Island Air Express,D,207
8,I4,Scott Air LLC dba Island Air Express,D,305
8,I4,Scott Air LLC dba Island Air Express,D,305
8,I4,Scott Air LLC dba Island Air Express,D,512
8,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,339
8,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,339
8,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,1080
8,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,1080
8,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,D,1419
8,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",D,2
8,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",D,42
8,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",D,43
8,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",D,67
8,JN,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",D,67
